22.54372495536242,311.3341184134533
29.18608378057752,415.6430334334009
35.13184240696702,518.7050638612018
40.7307671014038,626.6417799682376
45.98200327673966,736.2484799487675
51.233498973939554,846.8283869193856
56.486127130182446,961.6550153012922
61.388919813722055,1070.1005515477918
66.29227872678317,1180.6694484999366
71.19563763984429,1291.23834545208
76.09937403925306,1403.2228162079873
81.00273295231418,1513.7917131601312
85.90552563585379,1622.2372494066312
90.80737460352422,1727.1438511437232
96.05924778707178,1839.1393319181038
101.65982398427963,1953.2691834166026
107.2585835284393,2060.586585984492
113.2066175586467,2172.181380729419
119.50214612191523,2281.3787439516946
126.1459289095196,2391.0275179313935
133.20669779678502,2497.771849037726
140.05475312713835,2590.1415000247803
147.46104041596735,2687.0779064925764
155.14335086975382,2774.6996371494583
162.82373957486126,2855.11481025991
170.50148587553502,2925.6209667440216
178.17719031823728,2988.4701558350507
185.85145344943027,3045.914426766258
193.5225937390198,3091.6480416845175
201.1925329356849,3132.877558136258
208.86091071154834,3168.2517465815245
215.83099975211655,3196.047038673795
222.10348067671347,3218.8157568774322
257.6488849183539,3352.8847518318235
266.5652823191787,3368.525584075579
274.3664769506228,3379.7622087476952
282.0277682782322,3388.5622162405025
289.6894199337189,3398.713453273265
297.34999060557374,3404.8110016861606
301.8761291272551,3406.305361466274
0.03036078735641823,104.36520653769003
5.376389427699159,151.97260782296416
14.063369710054483,228.14866665542286
231.53895457688873,3261.591917283722
242.21836152950905,3309.3679896098647
249.55681684011677,3328.575404388821
